Wall time,Step,Value
1654073287.189473,0,1288.1484375
1654073287.555362,10,486.44793701171875
1654073287.876483,20,313.4865417480469
1654073288.191365,30,281.1788024902344
1654073288.50737,40,274.2658996582031
1654073288.828254,50,267.8509521484375
1654073289.148605,60,267.10748291015625
1654073289.463301,70,265.8735656738281
1654073289.78046,80,264.9632263183594
1654073290.101534,90,264.4814453125
1654073290.422053,100,264.0998229980469
1654073290.739896,110,263.7320251464844
1654073291.060616,120,263.373779296875
1654073291.374953,130,263.0054931640625
1654073291.689279,140,262.6249694824219
1654073292.005867,150,262.2285461425781
1654073292.326838,160,261.8134765625
1654073292.645635,170,261.3765869140625
1654073292.961837,180,260.91400146484375
1654073293.281901,190,260.42138671875
1654073293.606436,200,259.89337158203125
1654073293.926904,210,259.3236999511719
1654073294.242244,220,258.70458984375
1654073294.557919,230,258.0267028808594
1654073294.878905,240,257.2788391113281
1654073295.198091,250,256.4475402832031
1654073295.515857,260,255.51687622070312
1654073295.843867,270,254.4683380126953
1654073296.165511,280,253.2805633544922
1654073296.480294,290,251.9291229248047
1654073296.796058,300,250.38693237304688
1654073297.113166,310,248.62388610839844
1654073297.439321,320,246.60719299316406
1654073297.760589,330,244.3005828857422
1654073298.078442,340,241.6629638671875
1654073298.401369,350,238.64553833007812
1654073298.717851,360,235.1924591064453
1654073299.039015,370,231.2556915283203
1654073299.356327,380,226.83897399902344
1654073299.672037,390,222.05078125
1654073299.99149,400,217.07217407226562
1654073300.308427,410,211.99752807617188
1654073300.624041,420,206.7541961669922
1654073300.939957,430,201.22950744628906
1654073301.255308,440,195.38729858398438
1654073301.571318,450,189.26751708984375
1654073301.886111,460,239.18446350097656
1654073302.204811,470,198.14352416992188
1654073302.521299,480,183.53448486328125
1654073302.839561,490,177.62939453125
1654073303.154772,500,171.24615478515625
1654073303.470229,510,167.31434631347656
1654073303.783715,520,163.51217651367188
1654073304.099252,530,159.27989196777344
1654073304.414452,540,155.14820861816406
1654073304.728664,550,150.94906616210938
1654073305.048396,560,146.69393920898438
1654073305.368409,570,142.70751953125
1654073305.685352,580,150.48170471191406
1654073306.006648,590,164.279052734375
1654073306.327618,600,139.98876953125
1654073306.651025,610,132.189697265625
1654073306.968055,620,127.8023452758789
1654073307.288147,630,123.43546295166016
1654073307.613496,640,119.052001953125
1654073307.934546,650,113.69639587402344
1654073308.257201,660,109.47772216796875
1654073308.575119,670,140.32855224609375
1654073308.894478,680,140.77194213867188
1654073309.214592,690,113.77081298828125
1654073309.533803,700,100.00337982177734
1654073309.849235,710,96.26870727539062
1654073310.170513,720,94.14832305908203
1654073310.495837,730,91.8603286743164
1654073310.818476,740,90.61158752441406
1654073311.14258,750,90.0215072631836
1654073311.466691,760,175.8243408203125
1654073311.784822,770,111.69630432128906
1654073312.101952,780,88.66736602783203
1654073312.426782,790,89.82119750976562
1654073312.749615,800,88.04935455322266
1654073313.068927,810,86.64157104492188
1654073313.395256,820,85.555908203125
1654073313.72032,830,85.0241928100586
1654073314.045546,840,84.742431640625
1654073314.369098,850,92.99588012695312
1654073314.693342,860,97.12455749511719
1654073315.019232,870,98.13626098632812
1654073315.342862,880,84.00679779052734
1654073315.661584,890,84.53973388671875
1654073315.981568,900,83.591796875
1654073316.305198,910,82.65935516357422
1654073316.628644,920,82.1217269897461
1654073316.952521,930,81.7659912109375
1654073317.273971,940,81.46693420410156
1654073317.597372,950,81.174072265625
1654073317.922299,960,82.06742858886719
1654073318.243218,970,190.5139923095703
1654073318.564977,980,82.30756378173828
1654073318.882503,990,85.01447296142578
1654073319.210336,1000,84.05268859863281
1654073319.534085,1010,81.43843841552734
1654073319.857022,1020,80.40414428710938
1654073320.17803,1030,79.89347076416016
1654073320.502842,1040,79.62664031982422
1654073320.826727,1050,79.40528869628906
1654073321.148479,1060,79.1993637084961
1654073321.473038,1070,78.9919662475586
1654073321.797326,1080,78.79647064208984
1654073322.122042,1090,78.60924530029297
1654073322.448576,1100,78.42594909667969
1654073322.772597,1110,78.25564575195312
1654073323.095193,1120,80.11595153808594
1654073323.419845,1130,127.134765625
1654073323.747069,1140,94.86744689941406
1654073324.070475,1150,85.26335906982422
1654073324.392921,1160,80.02886199951172
1654073324.718894,1170,78.61018371582031
1654073325.045457,1180,78.22269439697266
1654073325.372929,1190,77.66395568847656
1654073325.696585,1200,77.47687530517578
1654073326.023405,1210,77.30005645751953
1654073326.347453,1220,77.14297485351562
1654073326.669369,1230,77.00626373291016
1654073326.990383,1240,76.86884307861328
1654073327.317117,1250,76.73759460449219
1654073327.638019,1260,76.60814666748047
1654073327.960625,1270,76.48065948486328
1654073328.284897,1280,76.35517120361328
1654073328.607522,1290,76.23252868652344
1654073328.931671,1300,76.28528594970703
1654073329.256,1310,146.4772186279297
1654073329.579316,1320,81.05963897705078
1654073329.903687,1330,77.46794128417969
1654073330.22962,1340,77.11642456054688
1654073330.553763,1350,77.03662109375
1654073330.878961,1360,76.91329193115234
1654073331.202165,1370,75.95572662353516
1654073331.527787,1380,75.81542205810547
1654073331.853849,1390,75.6160659790039
1654073332.178599,1400,75.47154235839844
1654073332.504521,1410,75.35433959960938
1654073332.831978,1420,75.24271392822266
1654073333.160138,1430,75.13325500488281
1654073333.479261,1440,75.02494812011719
1654073333.806531,1450,74.91810607910156
1654073334.134277,1460,74.81181335449219
1654073334.455109,1470,74.70650482177734
1654073334.77676,1480,74.62694549560547
1654073335.099911,1490,86.99150085449219
1654073335.424193,1500,76.36174774169922
1654073335.748284,1510,77.972412109375
1654073336.072133,1520,74.73180389404297
1654073336.392445,1530,76.0470199584961
1654073336.712476,1540,112.85739135742188
1654073337.037925,1550,95.03175354003906
1654073337.358976,1560,80.87662506103516
1654073337.677888,1570,76.01138305664062
1654073338.003688,1580,74.15554809570312
1654073338.32705,1590,74.40995025634766
1654073338.653514,1600,74.00813293457031
1654073338.97664,1610,73.86348724365234
1654073339.300903,1620,73.68569946289062
1654073339.625823,1630,73.79674530029297
1654073339.945034,1640,99.75502014160156
1654073340.262143,1650,114.00031280517578
1654073340.579606,1660,78.68812561035156
1654073340.905226,1670,76.5917739868164
1654073341.22498,1680,74.97045135498047
1654073341.543963,1690,73.64910125732422
