Wall time,Step,Value
1654073354.962523,40,70.93341827392578
1654073355.6322,60,72.07841491699219
1654073355.966019,70,68.62015533447266
1654073356.638132,90,67.85477447509766
1654073357.307606,110,67.26801300048828
1654073357.640658,120,66.97579956054688
1654073357.975473,130,66.58071899414062
1654073358.30878,140,66.41790008544922
1654073358.646051,150,66.08647155761719
1654073358.982725,160,65.90584564208984
1654073359.315755,170,65.66605377197266
1654073359.649179,180,65.45133972167969
1654073359.98199,190,65.30009460449219
1654073360.317593,200,65.1821517944336
1654073360.651399,210,64.93909454345703
1654073361.324101,230,64.23119354248047
1654073361.997127,250,63.80647277832031
1654073362.333794,260,63.65715408325195
1654073364.016188,310,62.215675354003906
1654073364.351732,320,61.806495666503906
1654073364.688556,330,61.163516998291016
1654073365.03023,340,60.49524688720703
1654073365.369563,350,59.624629974365234
1654073366.046218,370,57.49811553955078
1654073367.068226,400,55.55842590332031
1654073367.40971,410,55.00190734863281
1654073368.096135,430,53.947261810302734
1654073368.435589,440,53.72749328613281
1654073368.774217,450,53.31203842163086
1654073369.11184,460,53.041873931884766
1654073369.783945,480,52.701690673828125
1654073370.457112,500,52.18154525756836
1654073370.797964,510,51.94304656982422
1654073371.809595,540,51.42523956298828
1654073372.146565,550,51.0577392578125
1654073372.48364,560,50.82740020751953
1654073372.823082,570,50.64508819580078
1654073373.159179,580,50.72769546508789
1654073374.169494,610,49.543846130371094
1654073374.505927,620,49.447994232177734
1654073375.176376,640,49.14829635620117
1654073375.512149,650,48.99040985107422
1654073375.84991,660,48.657615661621094
1654073376.195676,670,48.447479248046875
1654073376.532764,680,48.167659759521484
1654073376.878395,690,47.99555969238281
1654073377.217633,700,47.783416748046875
1654073377.899508,720,47.460662841796875
1654073378.236179,730,47.23870086669922
1654073378.57719,740,47.05016326904297
1654073378.942017,750,46.93168258666992
1654073379.620559,770,46.4683952331543
1654073380.309013,790,46.206459045410156
1654073380.64409,800,46.06564712524414
1654073381.318283,820,45.80860900878906
1654073381.652699,830,45.68264389038086
1654073382.327507,850,45.35493469238281
1654073382.663871,860,45.26454162597656
1654073383.00364,870,45.148399353027344
1654073383.3455,880,44.953800201416016
1654073383.677124,890,44.64559555053711
1654073384.013222,900,44.4919319152832
1654073384.684277,920,44.1401481628418
1654073385.019507,930,44.02668380737305
1654073385.356635,940,43.92290496826172
1654073385.690491,950,43.78010559082031
1654073387.373518,1000,43.062744140625
1654073387.710101,1010,42.92586898803711
1654073388.385266,1030,42.547645568847656
1654073389.05779,1050,42.2084846496582
1654073389.395392,1060,41.98176956176758
1654073389.732012,1070,41.91285705566406
1654073390.748812,1100,41.46272277832031
1654073392.096286,1140,40.844791412353516
1654073393.105669,1170,40.61721420288086
1654073393.791242,1190,40.493309020996094
1654073394.128049,1200,40.392616271972656
1654073394.463034,1210,40.31897735595703
1654073395.814544,1250,40.032379150390625
1654073396.148621,1260,39.98089599609375
1654073396.485071,1270,39.95798873901367
1654073396.820991,1280,39.92658233642578
1654073397.493607,1300,39.84244155883789
1654073397.82996,1310,39.797767639160156
1654073398.84091,1340,39.64132308959961
1654073399.844804,1370,39.56402587890625
1654073400.182247,1380,39.54343032836914
1654073400.855797,1400,39.489261627197266
1654073401.541814,1420,39.38734436035156
1654073401.883913,1430,39.337127685546875
1654073402.221894,1440,39.30103302001953
1654073402.561588,1450,39.18244171142578
1654073402.905137,1460,39.142578125
1654073403.248847,1470,39.10496520996094
1654073403.926408,1490,39.037200927734375
1654073404.270376,1500,38.99575424194336
1654073404.618895,1510,38.9269905090332
1654073404.965058,1520,38.85470199584961
1654073405.659767,1540,38.821067810058594
1654073406.016781,1550,38.79715347290039
1654073406.359111,1560,38.763484954833984
1654073407.046637,1580,38.73301696777344
1654073407.389412,1590,38.7186279296875
1654073407.728119,1600,38.70868682861328
1654073408.42397,1620,38.679931640625
1654073408.763754,1630,38.660369873046875
1654073409.437482,1650,38.617366790771484
1654073409.774369,1660,38.593727111816406
1654073410.459031,1680,38.562355041503906
1654073410.803992,1690,38.54283142089844
1654073411.15186,1700,38.53305435180664
1654073411.847445,1720,38.491981506347656
1654073413.204177,1760,38.27772903442383
1654073413.549016,1770,38.23076629638672
1654073413.889449,1780,38.07542419433594
1654073414.226703,1790,37.98091506958008
1654073414.899049,1810,37.83612060546875
1654073415.233372,1820,37.80306625366211
1654073415.916961,1840,37.71603775024414
1654073416.597298,1860,37.51920700073242
