Wall time,Step,Value
1654072476.972842,10,236.16592407226562
1654072477.278403,20,231.47885131835938
1654072477.583691,30,223.74456787109375
1654072477.889025,40,217.48190307617188
1654072478.197759,50,172.1016845703125
1654072478.505346,60,109.61275482177734
1654072478.809487,70,73.45648956298828
1654072479.118666,80,54.62116622924805
1654072479.425129,90,44.6717529296875
1654072479.731218,100,30.611223220825195
1654072480.037755,110,24.28729248046875
1654072480.346549,120,17.20629119873047
1654072480.655136,130,12.374765396118164
1654072480.964599,140,10.382125854492188
1654072481.273963,150,9.239354133605957
1654072481.584051,160,8.62851333618164
1654072481.8923,170,7.4097137451171875
1654072482.1999,180,6.660717010498047
1654072482.506211,190,6.2063703536987305
1654072482.813315,200,5.75162935256958
1654072483.120148,210,5.303184986114502
1654072483.425162,220,4.6574387550354
1654072483.735668,230,4.351330757141113
1654072484.041994,240,4.152414321899414
1654072484.351068,250,3.9818739891052246
1654072484.660167,260,3.794381618499756
1654072484.966367,270,3.6327762603759766
1654072485.272638,280,3.4788970947265625
1654072485.579089,290,3.2891390323638916
1654072485.885888,300,3.1539080142974854
1654072486.19336,310,3.0349669456481934
1654072486.500094,320,2.915600061416626
1654072486.806229,330,2.7044687271118164
1654072487.111342,340,2.584552049636841
1654072487.42067,350,2.4858758449554443
1654072487.734401,360,2.3988752365112305
1654072488.041537,370,2.2803845405578613
1654072488.348948,380,2.2049686908721924
1654072488.664785,390,2.085113525390625
1654072488.977737,400,2.012500286102295
1654072489.300223,410,1.932504653930664
1654072489.609674,420,1.7911311388015747
1654072489.914259,430,1.6863278150558472
1654072490.218913,440,1.5903737545013428
1654072490.526472,450,1.5269057750701904
1654072490.834801,460,1.4699381589889526
1654072491.143498,470,1.3987864255905151
1654072491.450205,480,1.342552900314331
1654072491.755713,490,1.2870670557022095
1654072492.065934,500,1.2451236248016357
1654072492.376638,510,1.1952431201934814
1654072492.687479,520,1.1367864608764648
1654072493.002433,530,1.0589834451675415
1654072493.310889,540,1.0283451080322266
1654072493.62049,550,0.9900628924369812
1654072493.93505,560,0.9596291184425354
1654072494.249168,570,0.9431376457214355
1654072494.561752,580,0.9312178492546082
1654072494.868099,590,0.906973123550415
1654072495.173784,600,0.9010043144226074
1654072495.483835,610,0.8916559219360352
1654072495.792712,620,0.8779588341712952
1654072496.098696,630,0.8722863793373108
1654072496.408817,640,0.8621345162391663
1654072496.717974,650,0.8425886631011963
1654072497.025094,660,0.8241561651229858
1654072497.332677,670,0.7758685350418091
1654072497.639785,680,0.7216411828994751
1654072497.946883,690,0.6919392347335815
1654072498.254554,700,0.6625742316246033
1654072498.564235,710,0.6323150992393494
1654072498.871256,720,0.6156796813011169
1654072499.177632,730,0.5971090793609619
1654072499.483615,740,0.5640220642089844
1654072499.7929,750,0.5117262601852417
1654072500.099062,760,0.48366579413414
1654072500.410214,770,0.47184011340141296
1654072500.718103,780,0.44360262155532837
1654072501.026946,790,0.41721266508102417
1654072501.335174,800,0.3985373079776764
1654072501.642603,810,0.37684956192970276
1654072501.952179,820,0.3380588889122009
1654072502.263572,830,0.31969350576400757
1654072502.570519,840,0.31160664558410645
1654072502.880911,850,0.3018779754638672
1654072503.190883,860,0.28656095266342163
1654072503.497757,870,0.2752271294593811
1654072503.80724,880,0.25268641114234924
1654072504.113415,890,0.23647195100784302
1654072504.421987,900,0.21594713628292084
1654072504.73868,910,0.19976456463336945
1654072505.047281,920,0.1879740059375763
1654072505.353281,930,0.1708579957485199
1654072505.661082,940,0.15754875540733337
1654072505.973353,950,0.14243745803833008
1654072506.280659,960,0.13781528174877167
1654072506.589342,970,0.13279525935649872
1654072506.901573,980,0.1272694617509842
1654072507.21239,990,0.12118873745203018
1654072507.520303,1000,0.11741199344396591
1654072507.832205,1010,0.11479752510786057
1654072508.145014,1020,0.11142739653587341
1654072508.453584,1030,0.10656128078699112
1654072508.761888,1040,0.10101436823606491
1654072509.075412,1050,0.09375416487455368
1654072509.392429,1060,0.08520534634590149
1654072509.702728,1070,0.08215591311454773
1654072510.011303,1080,0.07436852157115936
1654072510.320893,1090,0.07145825028419495
1654072510.62839,1100,0.06508543342351913
1654072510.933617,1110,0.061144545674324036
1654072511.243493,1120,0.05678442865610123
1654072511.549456,1130,0.05331604927778244
1654072511.857733,1140,0.05185708403587341
1654072512.16819,1150,0.04116634279489517
1654072512.477317,1160,0.03832642734050751
1654072512.784951,1170,0.036491163074970245
1654072513.095458,1180,0.035205233842134476
1654072513.405515,1190,0.03347279876470566
1654072513.712556,1200,0.03072134405374527
1654072514.024608,1210,0.029643505811691284
1654072514.331561,1220,0.027156013995409012
1654072514.643805,1230,0.024674972519278526
1654072514.967595,1240,0.02380506321787834
1654072515.282371,1250,0.0231438297778368
1654072515.592198,1260,0.021485857665538788
1654072515.903137,1270,0.020114649087190628
1654072516.217498,1280,0.017815329134464264
1654072516.526659,1290,0.016615895554423332
1654072516.846858,1300,0.0156987477093935
1654072517.165196,1310,0.014098201878368855
1654072517.485375,1320,0.013142547570168972
1654072517.808791,1330,0.01231349166482687
1654072518.12151,1340,0.01146690547466278
1654072518.437864,1350,0.011051076464354992
1654072518.751518,1360,0.010568004101514816
1654072519.067443,1370,0.010055933147668839
1654072519.377513,1380,0.009711884893476963
1654072519.68604,1390,0.00948614813387394
1654072519.992328,1400,0.009290936402976513
1654072520.30136,1410,0.009138781577348709
1654072520.607539,1420,0.008716706186532974
1654072520.913185,1430,0.008475896902382374
1654072521.218947,1440,0.008366848342120647
1654072521.527142,1450,0.008287726901471615
1654072521.836546,1460,0.008200278505682945
1654072522.147349,1470,0.008129660040140152
1654072522.455645,1480,0.00808728113770485
1654072522.762861,1490,0.008029375225305557
1654072523.069398,1500,0.00797128863632679
1654072523.374479,1510,0.007880263030529022
1654072523.681387,1520,0.00781286135315895
1654072523.990891,1530,0.00770720187574625
1654072524.298674,1540,0.007594730239361525
1654072524.610255,1550,0.0073918928392231464
1654072524.91826,1560,0.007206695154309273
1654072525.226125,1570,0.006651111878454685
1654072525.535585,1580,0.006350512616336346
1654072525.843357,1590,0.006172566208988428
1654072526.15143,1600,0.006018843501806259
1654072526.461177,1610,0.005837793927639723
1654072526.776714,1620,0.00570662971585989
1654072527.084833,1630,0.005618864670395851
1654072527.391896,1640,0.005530971568077803
1654072527.701942,1650,0.005409139208495617
1654072528.012592,1660,0.005094820633530617
1654072528.318748,1670,0.004976414609700441
1654072528.628003,1680,0.0049334303475916386
1654072528.935852,1690,0.004799255169928074
1654072529.243406,1700,0.004750972613692284
1654072529.550653,1710,0.00472915917634964
1654072529.855756,1720,0.004704047925770283
1654072530.163055,1730,0.004651649389415979
1654072530.470036,1740,0.004617136437445879
1654072530.775246,1750,0.004573438316583633
1654072531.08313,1760,0.004556205123662949
1654072531.392969,1770,0.004516893066465855
1654072531.700646,1780,0.004453922621905804
1654072532.008366,1790,0.004384972620755434
1654072532.315891,1800,0.00429906789213419
1654072532.624378,1810,0.004155802074819803
1654072532.93725,1820,0.004076540004462004
1654072533.249574,1830,0.004047498106956482
1654072533.558584,1840,0.003999488428235054
1654072533.867324,1850,0.003989622928202152
1654072534.177925,1860,0.003961579874157906
1654072534.485933,1870,0.003941084258258343
1654072534.791235,1880,0.0038989370223134756
1654072535.100414,1890,0.003876561066135764
1654072535.409128,1900,0.003854630049318075
1654072535.718716,1910,0.003840263467282057
1654072536.02771,1920,0.003808380337432027
1654072536.33621,1930,0.003787423949688673
1654072536.645693,1940,0.003744367277249694
1654072536.951906,1950,0.003725474001839757
1654072537.258807,1960,0.0036915692035108805
