Wall time,Step,Value
1654071823.552806,870,19.156017303466797
1654071823.756342,880,19.15579605102539
1654071823.957615,890,19.15557098388672
1654071824.161557,900,19.155345916748047
1654071824.365336,910,19.15511703491211
1654071824.568525,920,19.15488052368164
1654071824.772893,930,19.154645919799805
1654071824.975586,940,19.154401779174805
1654071825.180571,950,19.154150009155273
1654071825.385315,960,19.153898239135742
1654071825.587938,970,19.15363883972168
1654071825.795296,980,19.15337371826172
1654071826.003624,990,19.153099060058594
1654071826.209438,1000,19.152816772460938
1654071826.414793,1010,19.152528762817383
1654071826.625874,1020,19.152233123779297
1654071826.832262,1030,19.151931762695312
1654071827.038825,1040,19.15161895751953
1654071827.243141,1050,19.15129280090332
1654071827.451201,1060,19.150959014892578
1654071827.657228,1070,19.150611877441406
1654071827.85963,1080,19.15025520324707
1654071828.066841,1090,19.149887084960938
1654071828.271016,1100,19.149503707885742
1654071828.480191,1110,19.14910316467285
1654071828.686481,1120,19.148691177368164
1654071828.890039,1130,19.14826202392578
1654071829.092181,1140,19.147811889648438
1654071829.297153,1150,19.14734649658203
1654071829.501158,1160,19.1468563079834
1654071829.706517,1170,19.146347045898438
1654071829.910391,1180,19.145809173583984
1654071830.116235,1190,19.145248413085938
1654071830.32009,1200,19.14466094970703
1654071830.522983,1210,19.144039154052734
1654071830.727258,1220,19.143381118774414
1654071830.930612,1230,19.14269256591797
1654071831.133975,1240,19.141958236694336
1654071831.339345,1250,19.14118003845215
1654071831.552038,1260,19.140356063842773
1654071831.756995,1270,19.13947105407715
1654071831.967516,1280,19.138530731201172
1654071832.172798,1290,19.137523651123047
1654071832.378627,1300,19.136444091796875
1654071832.589712,1310,19.13527488708496
1654071832.797579,1320,19.13401222229004
1654071833.003274,1330,19.132640838623047
1654071833.210962,1340,19.131149291992188
1654071833.417755,1350,19.130226135253906
1654071833.626122,1360,19.719158172607422
1654071833.833435,1370,19.136564254760742
1654071834.041618,1380,19.138469696044922
1654071834.248496,1390,19.1336669921875
1654071834.45504,1400,19.12443733215332
1654071834.661488,1410,19.121109008789062
1654071834.866965,1420,19.117536544799805
1654071835.072736,1430,19.114530563354492
1654071835.281208,1440,19.110870361328125
1654071835.489669,1450,19.106853485107422
1654071835.694797,1460,19.102270126342773
1654071835.902416,1470,19.096954345703125
1654071836.110223,1480,19.090715408325195
1654071836.316375,1490,19.083316802978516
1654071836.522225,1500,19.074440002441406
1654071836.732561,1510,19.063676834106445
1654071836.938209,1520,19.05051040649414
1654071837.146125,1530,19.034358978271484
1654071837.354118,1540,19.205827713012695
1654071837.562031,1550,19.77346420288086
1654071837.768022,1560,19.20233917236328
1654071837.974301,1570,19.007356643676758
1654071838.179802,1580,19.01361846923828
1654071838.386736,1590,18.970901489257812
1654071838.595272,1600,18.952743530273438
1654071838.803252,1610,18.935813903808594
1654071839.009075,1620,18.92190933227539
1654071839.217547,1630,18.911405563354492
1654071839.427777,1640,18.902482986450195
1654071839.63571,1650,18.89375114440918
1654071839.842338,1660,18.885168075561523
1654071840.04618,1670,18.87681007385254
1654071840.253962,1680,18.868757247924805
1654071840.462962,1690,18.86107635498047
1654071840.669242,1700,18.868989944458008
1654071840.876129,1710,20.366016387939453
1654071841.081141,1720,19.217350006103516
1654071841.286684,1730,19.004487991333008
1654071841.494435,1740,18.903932571411133
1654071841.69903,1750,18.8719425201416
1654071841.904441,1760,18.85723114013672
1654071842.110574,1770,18.847091674804688
1654071842.319146,1780,18.838729858398438
1654071842.524768,1790,18.83243751525879
1654071842.731107,1800,18.827566146850586
1654071842.938442,1810,18.823232650756836
1654071843.144532,1820,18.819299697875977
1654071843.35012,1830,18.815614700317383
1654071843.556652,1840,18.812063217163086
1654071843.762552,1850,18.808561325073242
1654071843.971844,1860,18.805038452148438
1654071844.177984,1870,18.801443099975586
1654071844.384241,1880,18.7977352142334
1654071844.593702,1890,18.793888092041016
1654071844.801108,1900,18.78985595703125
1654071845.008414,1910,18.78562355041504
1654071845.21754,1920,18.781150817871094
1654071845.42287,1930,18.776412963867188
1654071845.631442,1940,18.77137565612793
1654071845.839273,1950,18.7659969329834
1654071846.045601,1960,18.760225296020508
1654071846.252095,1970,18.754018783569336
1654071846.4578,1980,18.747310638427734
1654071846.66381,1990,18.74019432067871
