Wall time,Step,Value
1654074029.755216,0,481.1755676269531
1654074030.058926,10,310.02874755859375
1654074030.352983,20,272.8469543457031
1654074030.648849,30,267.4631652832031
1654074030.942931,40,267.14093017578125
1654074031.238045,50,267.00994873046875
1654074031.533168,60,266.8853454589844
1654074031.825956,70,266.8074645996094
1654074032.134831,80,266.7774963378906
1654074032.428628,90,266.7464904785156
1654074032.731792,100,266.716552734375
1654074033.025566,110,266.6874084472656
1654074033.317105,120,266.6575622558594
1654074033.612821,130,266.626953125
1654074033.907675,140,266.59490966796875
1654074034.20255,150,266.56048583984375
1654074034.509497,160,266.522705078125
1654074034.807003,170,266.480224609375
1654074035.120679,180,266.4310302734375
1654074035.409169,190,266.3721008300781
1654074035.706129,200,266.2989196777344
1654074035.996054,210,266.20391845703125
1654074036.306904,220,266.07440185546875
1654074036.607923,230,265.8876647949219
1654074036.899488,240,265.60174560546875
1654074037.193871,250,265.13616943359375
1654074037.487471,260,264.3315124511719
1654074037.779269,270,262.8638916015625
1654074038.073819,280,260.1060485839844
1654074038.36445,290,255.6566925048828
1654074038.663692,300,252.59600830078125
1654074038.962304,310,249.03208923339844
1654074039.253817,320,244.47943115234375
1654074039.554231,330,238.84532165527344
1654074039.855514,340,231.1918487548828
1654074040.157751,350,225.88966369628906
1654074040.451537,360,218.07249450683594
1654074040.742566,370,201.2389678955078
1654074041.039731,380,200.29795837402344
1654074041.338614,390,191.50192260742188
1654074041.635708,400,176.3226318359375
1654074041.930748,410,163.43051147460938
1654074042.223784,420,154.4026336669922
1654074042.517418,430,204.53060913085938
1654074042.811832,440,158.29623413085938
1654074043.10875,450,147.7899627685547
1654074043.404266,460,135.7056884765625
1654074043.722787,470,128.4915008544922
1654074044.021321,480,122.00355529785156
1654074044.318719,490,161.24090576171875
1654074044.614481,500,125.41499328613281
1654074044.911885,510,111.98893737792969
1654074045.214044,520,105.4598159790039
1654074045.519683,530,99.29804229736328
1654074045.81497,540,222.60549926757812
1654074046.108203,550,113.52159881591797
1654074046.405146,560,104.19795989990234
1654074046.703991,570,96.25310516357422
1654074046.995795,580,91.68561553955078
1654074047.288005,590,89.71356201171875
1654074047.58531,600,88.23164367675781
1654074047.896728,610,87.05696105957031
1654074048.191185,620,86.2952880859375
1654074048.498219,630,85.62835693359375
1654074048.794603,640,85.01763153076172
1654074049.090372,650,84.46568298339844
1654074049.383017,660,83.9789047241211
1654074049.674885,670,85.05215454101562
1654074049.972993,680,83.5398178100586
1654074050.267099,690,92.69937896728516
1654074050.561359,700,86.72374725341797
1654074050.854522,710,83.587158203125
1654074051.149343,720,82.28235626220703
1654074051.446538,730,81.98149108886719
1654074051.749098,740,81.63579559326172
1654074052.060912,750,81.33019256591797
1654074052.364924,760,81.1012191772461
1654074052.667575,770,80.8602066040039
1654074052.96727,780,80.63422393798828
1654074053.261126,790,80.42015838623047
1654074053.554906,800,80.47776794433594
1654074053.847503,810,134.530517578125
1654074054.139604,820,92.82789611816406
1654074054.435042,830,83.43363189697266
1654074054.732964,840,80.02669525146484
1654074055.029796,850,80.27383422851562
1654074055.321979,860,79.46588897705078
1654074055.61866,870,79.25875091552734
1654074055.915034,880,79.11287689208984
1654074056.215589,890,78.92245483398438
1654074056.522061,900,78.76177215576172
1654074056.825117,910,78.59547424316406
1654074057.119719,920,78.44345092773438
1654074057.417258,930,78.63565826416016
1654074057.716378,940,130.2898406982422
1654074058.018901,950,91.158447265625
1654074058.314353,960,79.15737915039062
1654074058.609004,970,79.13314056396484
1654074058.907146,980,78.15477752685547
1654074059.20091,990,77.98285675048828
1654074059.500329,1000,77.67859649658203
1654074059.801034,1010,77.51660919189453
1654074060.097629,1020,77.38475799560547
1654074060.400058,1030,77.26546478271484
1654074060.699096,1040,77.15235137939453
1654074060.996827,1050,77.04798126220703
1654074061.294753,1060,77.0470199584961
1654074061.598327,1070,121.77914428710938
1654074061.896353,1080,87.15604400634766
1654074062.190437,1090,78.28588104248047
1654074062.48786,1100,77.69052124023438
1654074062.78313,1110,77.08331298828125
1654074063.078218,1120,77.15678405761719
1654074063.372246,1130,76.7439956665039
1654074063.666815,1140,76.6828384399414
1654074063.963732,1150,76.583984375
1654074064.261056,1160,76.50061798095703
1654074064.556681,1170,76.43082427978516
1654074064.852718,1180,76.37175750732422
1654074065.14841,1190,76.3157730102539
1654074065.446425,1200,76.26398468017578
1654074065.742022,1210,76.21469116210938
1654074066.039075,1220,76.16748046875
1654074066.337549,1230,76.12195587158203
1654074066.636951,1240,76.0780258178711
1654074066.937054,1250,76.07563018798828
1654074067.240068,1260,92.82583618164062
