Wall time,Step,Value
1654068548.828104,0,3460.166015625
1654068549.035722,10,2846.949462890625
1654068549.228129,20,2622.566162109375
1654068549.424485,30,2334.06982421875
1654068549.61863,40,2148.31640625
1654068549.812743,50,2027.482421875
1654068550.00631,60,1878.1260986328125
1654068550.199586,70,1661.2977294921875
1654068550.391668,80,1433.50048828125
1654068550.585996,90,1285.1795654296875
1654068550.779518,100,1024.052978515625
1654068550.97253,110,585.4645385742188
1654068551.165276,120,339.89434814453125
1654068551.360561,130,174.85409545898438
1654068551.553703,140,79.70855712890625
1654068551.748046,150,40.558624267578125
1654068551.943295,160,32.53837203979492
1654068552.135177,170,18.684345245361328
1654068552.326734,180,13.582022666931152
1654068552.518822,190,10.799041748046875
1654068552.713083,200,8.693693161010742
1654068552.9087,210,7.187716484069824
1654068553.105168,220,5.995761871337891
1654068553.298918,230,5.0425262451171875
1654068553.493897,240,4.2851080894470215
1654068553.689662,250,3.6958396434783936
1654068553.883972,260,10.277986526489258
1654068554.076419,270,4.915331840515137
1654068554.270982,280,3.563600778579712
1654068554.463641,290,2.43696665763855
1654068554.658254,300,2.3358962535858154
1654068554.850538,310,2.1085362434387207
1654068555.04474,320,1.9207974672317505
1654068555.237534,330,1.7869832515716553
1654068555.432346,340,1.6803219318389893
1654068555.625549,350,1.5863823890686035
1654068555.819591,360,2.0001063346862793
1654068556.011058,370,4.054050922393799
1654068556.205322,380,2.5905017852783203
1654068556.397634,390,1.6787354946136475
1654068556.589916,400,1.272404670715332
1654068556.782982,410,1.202031135559082
1654068556.977805,420,2.6860578060150146
1654068557.170776,430,6.166279315948486
1654068557.364013,440,3.074662685394287
1654068557.555036,450,1.6984584331512451
1654068557.74669,460,1.1620266437530518
1654068557.940534,470,1.0251630544662476
1654068558.135004,480,0.9666816592216492
1654068558.328789,490,0.906596302986145
1654068558.521843,500,0.8711276650428772
1654068558.714732,510,0.840932309627533
1654068558.907883,520,0.8142956495285034
1654068559.102615,530,0.7884587645530701
1654068559.296287,540,0.7647181153297424
1654068559.490434,550,0.7618263363838196
1654068559.68351,560,7.5157976150512695
1654068559.87704,570,1.412235975265503
1654068560.072874,580,2.0134334564208984
1654068560.266997,590,0.680963933467865
1654068560.460823,600,0.8527585864067078
1654068560.655865,610,1.7250385284423828
1654068560.847929,620,1.253383994102478
1654068561.041172,630,0.7827017903327942
1654068561.23559,640,1.0142159461975098
1654068561.429223,650,0.767023503780365
1654068561.623552,660,0.6505413055419922
1654068561.817488,670,0.5824698209762573
1654068562.013382,680,0.5637252926826477
1654068562.207705,690,0.6001135110855103
1654068562.40193,700,3.645738363265991
1654068562.596753,710,2.33914852142334
1654068562.791292,720,1.2178168296813965
1654068562.986238,730,0.7123458981513977
1654068563.1802,740,0.6103242039680481
1654068563.374809,750,0.46602919697761536
1654068563.5692,760,0.4566723108291626
1654068563.762171,770,0.44430720806121826
1654068563.954941,780,0.43914860486984253
1654068564.148508,790,0.4248109757900238
1654068564.341396,800,0.4215656518936157
1654068564.535984,810,0.843002438545227
1654068564.730594,820,7.198757171630859
1654068564.92664,830,2.8853206634521484
1654068565.120242,840,0.7390016317367554
1654068565.315027,850,0.38931214809417725
1654068565.508882,860,0.4340687394142151
1654068565.704865,870,0.42953088879585266
1654068565.89879,880,0.3603281080722809
1654068566.09292,890,0.3618025481700897
1654068566.28733,900,0.3962385952472687
1654068566.483456,910,6.313298225402832
1654068566.677171,920,0.6529393196105957
1654068566.87099,930,0.6265136003494263
1654068567.065784,940,0.477340966463089
1654068567.261072,950,0.40231892466545105
1654068567.454464,960,0.3508378565311432
1654068567.648106,970,0.3134155571460724
1654068567.841474,980,0.3014907240867615
1654068568.034948,990,0.29879310727119446
1654068568.229437,1000,0.3401021659374237
1654068568.42414,1010,4.616532325744629
1654068568.616341,1020,4.393458843231201
1654068568.81163,1030,0.30164745450019836
1654068569.006492,1040,0.6613122224807739
1654068569.199639,1050,0.5282659530639648
1654068569.395,1060,0.27532514929771423
1654068569.586698,1070,0.29589444398880005
1654068569.782967,1080,0.25838881731033325
1654068569.977267,1090,0.2577158808708191
1654068570.172509,1100,0.25153815746307373
1654068570.366907,1110,0.2460707277059555
1654068570.561262,1120,0.24145615100860596
1654068570.754261,1130,0.2373317927122116
1654068570.949417,1140,0.24116189777851105
1654068571.141896,1150,1.2900264263153076
1654068571.334652,1160,0.9360848665237427
1654068571.527411,1170,0.3408607840538025
1654068571.721679,1180,0.32513272762298584
1654068571.914962,1190,0.2923305928707123
1654068572.108208,1200,0.4241970181465149
1654068572.302298,1210,7.402781009674072
1654068572.494772,1220,3.8036909103393555
1654068572.689912,1230,0.23609691858291626
1654068572.883275,1240,0.6713436841964722
1654068573.076609,1250,0.21573445200920105
1654068573.272557,1260,0.2445734441280365
1654068573.46647,1270,0.22420109808444977
1654068573.660096,1280,0.20442643761634827
1654068573.854682,1290,0.19776922464370728
1654068574.048447,1300,0.19393925368785858
1654068574.244746,1310,0.18973702192306519
1654068574.439997,1320,0.18768373131752014
1654068574.633841,1330,0.1863805204629898
1654068574.828211,1340,0.22119967639446259
1654068575.025621,1350,2.8578479290008545
1654068575.219356,1360,0.7026477456092834
1654068575.412944,1370,2.043457508087158
1654068575.60676,1380,0.5995339155197144
1654068575.800513,1390,0.20927035808563232
1654068575.995071,1400,0.2711022198200226
1654068576.188976,1410,0.17439545691013336
1654068576.383403,1420,0.17678560316562653
1654068576.5771,1430,0.17184652388095856
1654068576.773008,1440,0.16591967642307281
1654068576.966416,1450,0.1629217267036438
1654068577.162544,1460,0.16092395782470703
1654068577.358012,1470,0.19373753666877747
1654068577.552745,1480,7.2716064453125
1654068577.747717,1490,1.0010693073272705
1654068577.942591,1500,0.3980233669281006
1654068578.136599,1510,0.1660923957824707
1654068578.332347,1520,0.17401473224163055
1654068578.52691,1530,0.17017991840839386
1654068578.722765,1540,0.1589413583278656
1654068578.915555,1550,0.15553227066993713
1654068579.110434,1560,0.27780163288116455
1654068579.304805,1570,7.20859956741333
1654068579.498915,1580,4.2818284034729
1654068579.692961,1590,0.20496267080307007
1654068579.887791,1600,0.6889998912811279
1654068580.083131,1610,0.14467686414718628
1654068580.275536,1620,0.21347951889038086
1654068580.470336,1630,0.14710558950901031
1654068580.668076,1640,0.1392957717180252
1654068580.864511,1650,0.13891752064228058
1654068581.063831,1660,0.13644568622112274
1654068581.257345,1670,0.13426731526851654
1654068581.45088,1680,0.13272827863693237
1654068581.644778,1690,0.1314706951379776
1654068581.839704,1700,0.13005857169628143
1654068582.042903,1710,0.12890911102294922
1654068582.23704,1720,0.13370001316070557
1654068582.435132,1730,0.5956381559371948
1654068582.630028,1740,11.179744720458984
1654068582.830612,1750,0.5100908875465393
1654068583.028247,1760,0.5680652856826782
1654068583.225655,1770,0.5831892490386963
1654068583.421088,1780,0.2228584736585617
1654068583.616163,1790,0.12809796631336212
1654068583.818452,1800,0.14516901969909668
1654068584.013794,1810,0.12089642137289047
1654068584.218944,1820,0.12199478596448898
1654068584.412858,1830,0.11900698393583298
1654068584.607524,1840,0.11714836955070496
1654068584.800025,1850,0.11956426501274109
1654068584.992836,1860,0.4516587555408478
1654068585.187201,1870,4.540371417999268
1654068585.381682,1880,1.292339563369751
1654068585.576039,1890,0.1757560670375824
1654068585.772379,1900,0.13397079706192017
1654068585.96478,1910,0.16187892854213715
1654068586.159993,1920,0.1420818567276001
1654068586.356085,1930,0.1143772229552269
1654068586.551365,1940,0.11185896396636963
1654068586.746791,1950,0.11027640104293823
1654068586.941216,1960,0.11330484598875046
1654068587.136466,1970,0.37345749139785767
1654068587.331013,1980,11.931256294250488
1654068587.526175,1990,1.868471384048462
