Wall time,Step,Value
1654071429.845448,20,1.9420757293701172
1654071430.324407,40,1.542683482170105
1654071430.798067,60,1.3806195259094238
1654071431.035463,70,1.340768575668335
1654071431.512047,90,1.266287922859192
1654071431.982799,110,1.215382695198059
1654071432.218666,120,1.1890959739685059
1654071432.456086,130,1.166537880897522
1654071432.698477,140,1.1455267667770386
1654071432.935919,150,1.1210533380508423
1654071433.174614,160,1.1096627712249756
1654071433.408841,170,1.1033596992492676
1654071433.648896,180,1.0953091382980347
1654071433.882315,190,1.087438702583313
1654071434.119268,200,1.0806617736816406
1654071434.354564,210,1.0726858377456665
1654071434.824156,230,1.0499070882797241
1654071435.308765,250,1.0356688499450684
1654071435.544979,260,1.0309725999832153
1654071436.71601,310,1.0093052387237549
1654071436.951405,320,1.002727746963501
1654071437.187177,330,0.997797966003418
1654071437.424757,340,0.9935463070869446
1654071437.665339,350,0.9865437746047974
1654071438.14145,370,0.9752714037895203
1654071438.857424,400,0.9587286114692688
1654071439.091561,410,0.9561693668365479
1654071439.562788,430,0.9468796849250793
1654071439.804283,440,0.9432928562164307
1654071440.038498,450,0.939273476600647
1654071440.276867,460,0.9382752180099487
1654071440.513978,470,0.9316835999488831
1654071440.753487,480,0.926874041557312
1654071441.237537,500,0.9215630888938904
1654071441.47775,510,0.9201807975769043
1654071442.270921,540,0.916013777256012
1654071442.51829,550,0.9143601059913635
1654071442.766772,560,0.9129177331924438
1654071443.008367,570,0.9116801023483276
1654071443.253123,580,0.9108821153640747
1654071443.987583,610,0.907069206237793
1654071444.22957,620,0.9053604006767273
1654071444.469006,630,0.9037361741065979
1654071444.714538,640,0.9016879796981812
1654071444.956935,650,0.8998984098434448
1654071445.236924,660,0.8982662558555603
1654071445.48519,670,0.8963914513587952
1654071445.722899,680,0.8928611278533936
1654071445.961521,690,0.8884594440460205
1654071446.200356,700,0.8868227601051331
1654071446.694327,720,0.8832141757011414
1654071446.9372,730,0.881780207157135
1654071447.184897,740,0.8801811933517456
1654071447.441713,750,0.8784757256507874
1654071447.927174,770,0.8743771314620972
1654071448.404202,790,0.8697606921195984
1654071448.652816,800,0.8677265048027039
1654071449.142994,820,0.8618432283401489
1654071449.390992,830,0.8604792952537537
1654071449.873713,850,0.8566101789474487
1654071450.114465,860,0.8531577587127686
1654071450.362451,870,0.8513959646224976
1654071450.621826,880,0.8499030470848083
1654071450.865235,890,0.8484628796577454
1654071451.105169,900,0.8453953266143799
1654071451.591611,920,0.8376595973968506
1654071451.830092,930,0.8349906802177429
1654071452.087022,940,0.8306554555892944
1654071452.328841,950,0.8262960910797119
1654071452.847932,970,0.8161731958389282
1654071453.598646,1000,0.7985513806343079
1654071453.83569,1010,0.7950232625007629
1654071454.069479,1020,0.7903290390968323
1654071454.30616,1030,0.7836534380912781
1654071454.787868,1050,0.7733194828033447
1654071455.032201,1060,0.7665671110153198
1654071455.279107,1070,0.7600733041763306
1654071456.02212,1100,0.7401345372200012
1654071456.264225,1110,0.7328909635543823
1654071456.992339,1140,0.7147945761680603
1654071457.723836,1170,0.6954294443130493
1654071457.973305,1180,0.6858382225036621
1654071458.219409,1190,0.6763099431991577
1654071458.462733,1200,0.6662198901176453
1654071458.707906,1210,0.6604791879653931
1654071459.435167,1240,0.6325998902320862
1654071459.689993,1250,0.6238506436347961
1654071459.951748,1260,0.6141999959945679
1654071460.188154,1270,0.6081404685974121
1654071460.431734,1280,0.6015574932098389
1654071460.912277,1300,0.5864661931991577
1654071461.150616,1310,0.5777515769004822
1654071461.885775,1340,0.539837121963501
1654071462.622401,1370,0.500577449798584
1654071462.864462,1380,0.4932914972305298
1654071463.347144,1400,0.47387295961380005
1654071463.835688,1420,0.45650577545166016
